DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO;TIPO
21/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/12/2022;1000.00;1000.00;0;1000.00;1
21/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/12/2022;1000.00;1000.00;0;1000.00;1
21/12/2022;02130; Fundo Municipal de Saúde;449051 ; Obras e Instalações;23/12/2022;107301.76;107301.76;107301.76;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26461.51;26461.51;0;26461.51;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26461.97;26461.97;0;26461.97;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13229.19;13229.19;0;13229.19;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13228.60;13228.60;0;13228.60;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13229.19;13229.19;0;13229.19;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26462.00;0;0;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26460.03;26460.03;0;26460.03;1
20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13230.97;13230.97;0;13230.97;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2000.00;2000.00;2000.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;1513.33;1513.33;1513.33;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;4000.00;4000.00;4000.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2700.00;2700.00;2700.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;3200.00;3200.00;3200.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2200.00;2200.00;2200.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2500.00;2500.00;2500.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2400.00;2400.00;2400.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;22/12/2022;3500.00;3500.00;3500.00;0;1
20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;1500.00;1500.00;1500.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;20/12/2022;400;400;400;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1500.00;1500.00;1500.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1500.00;1500.00;1500.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2200.00;2200.00;2200.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;3200.00;3200.00;3200.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2200.00;2200.00;2200.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2500.00;2500.00;2500.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2000.00;2000.00;2000.00;0;1
19/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;20/12/2022;3500.00;3500.00;3500.00;0;1
16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;1500.00;1500.00;1500.00;0;1
16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;4000.00;4000.00;4000.00;0;1
16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;1513.33;1513.33;1513.33;0;1
16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;2700.00;2700.00;2700.00;0;1
16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;2400.00;2400.00;2400.00;0;1
16/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/12/2022;1200.00;1200.00;1200.00;0;1
15/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;16/12/2022;22135.73;0;0;22135.73;1
15/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;16/12/2022;49252.04;0;0;49252.04;1
13/12/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;14/12/2022;640;640;640;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;14/12/2022;230;230;230;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;14/12/2022;690;690;690;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;79.25;79.25;79.25;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;154.72;154.72;154.72;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;89.22;89.22;89.22;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;298.2;298.2;298.2;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;2040.00;2040.00;2040.00;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;46.03;46.03;46.03;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;128.34;128.34;128.34;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;81.04;81.04;81.04;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;418.56;418.56;418.56;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;867.06;867.06;867.06;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;541.85;541.85;541.85;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;91.11;91.11;91.11;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;552.02;552.02;552.02;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;885.28;885.28;885.28;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;620.29;620.29;620.29;0;1
13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;847.45;847.45;847.45;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;368.3;368.3;368.3;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;733.14;733.14;733.14;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;702.11;702.11;702.11;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;730.14;730.14;730.14;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;1431.10;1431.10;1431.10;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;452.08;452.08;452.08;0;1
12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;463.51;463.51;463.51;0;1
08/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/12/2022;46404.43;46404.43;46404.43;0;1
07/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;07/12/2022;46846.44;46846.44;46846.44;0;1
07/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;07/12/2022;31230.96;31230.96;31230.96;0;1
02/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;05/12/2022;46846.44;0;0;0;1
02/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;05/12/2022;31230.96;0;0;0;1
30/11/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;277620.56;277620.56;0;277620.56;1
30/11/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;37541.81;37541.81;0;37541.81;1
30/11/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;120450.86;120450.86;0;120450.86;1
30/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/11/2022;7000.00;7000.00;0;7000.00;1
28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;3840.00;3840.00;0;3840.00;1
28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;1696.72;1696.72;0;1696.72;1
28/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;30/11/2022;640;640;640;0;1
28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;6962.00;6962.00;0;6962.00;1
28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;35000.00;35000.00;0;35000.00;1
28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;103114.40;103114.40;0;103114.40;1
28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;99998.80;99998.80;0;99998.80;1
22/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/11/2022;50000.00;50000.00;50000.00;0;1
17/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/11/2022;6719.73;6719.73;6719.73;0;1
17/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/11/2022;614.72;614.72;614.72;0;1
17/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/11/2022;614.72;614.72;614.72;0;1
17/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;18/11/2022;230;230;230;0;1
17/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;18/11/2022;6009.46;6009.46;6009.46;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;17/11/2022;6729.23;0;0;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/11/2022;3250.00;3250.00;3250.00;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;17/11/2022;3618.31;3618.31;3618.31;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/11/2022;7322.56;7322.56;0;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/11/2022;500;500;500;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339032 ; Material, Bem ou Serviço para Distribuição Gratuita;17/11/2022;390;390;390;0;1
14/11/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;17/11/2022;30000.00;30000.00;30000.00;0;1
11/11/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;11/11/2022;30000.00;0;0;0;1
10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;2400.00;2400.00;2400.00;0;1
10/11/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;11/11/2022;3400.00;3400.00;3400.00;0;1
10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;2299.00;2299.00;2299.00;0;1
10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;4063.50;4063.50;4063.50;0;1
10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;877.7;877.7;877.7;0;1
10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;1400.00;1400.00;0;1400.00;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/11/2022;450;450;450;0;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/11/2022;500;500;500;0;1
08/11/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;09/11/2022;4298.78;4298.78;0;4298.78;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/11/2022;500;500;500;0;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/11/2022;15000.00;15000.00;0;15000.00;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/11/2022;4257.83;4257.83;0;4257.83;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/11/2022;3100.00;3100.00;0;3100.00;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/11/2022;918.94;918.94;918.94;0;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/11/2022;3378.30;3378.30;0;3378.30;1
08/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/11/2022;22925.00;22925.00;0;22925.00;1
08/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;08/11/2022;230;230;230;0;1
08/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;08/11/2022;230;230;230;0;1
08/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;08/11/2022;320;320;320;0;1
08/11/2022;02130; Fundo Municipal de Saúde;319004 ; Contratação por Tempo Determinado;08/11/2022;414848.91;414848.91;414848.91;0;1
07/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;08/11/2022;230;230;230;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339047 ; Obrigações Tributárias e Contributivas;01/11/2022;4774.22;4774.22;4774.22;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;500;500;500;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;152.67;152.67;152.67;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;1400.00;1400.00;1400.00;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;149.26;149.26;149.26;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;22;22;22;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2022;11;11;11;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;01/11/2022;640;640;640;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;01/11/2022;640;640;640;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;31/10/2022;2382.80;2382.80;2382.80;0;1
31/10/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;31/10/2022;47383.14;47383.14;0;47383.14;1
31/10/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;31/10/2022;28329.40;28329.40;0;28329.40;1
31/10/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;31/10/2022;138141.06;138141.06;138141.06;0;1
28/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;31/10/2022;9990.00;9990.00;0;9990.00;1
28/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;31/10/2022;3240.00;3240.00;0;3240.00;1
28/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;1184.35;0;0;0;1
28/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;803.42;803.42;803.42;0;1
28/10/2022;02130; Fundo Municipal de Saúde;335041 ; Contribuições;31/10/2022;35000.00;35000.00;35000.00;0;1
27/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;149.26;149.26;149.26;0;1
27/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;301.64;301.64;301.64;0;1
27/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/10/2022;4830.00;4830.00;4830.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;27/10/2022;6000.00;6000.00;6000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;7000.00;7000.00;7000.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;27/10/2022;1500.00;1500.00;1500.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;27/10/2022;1500.00;1500.00;1500.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;27/10/2022;1500.00;1500.00;1500.00;0;1
26/10/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;27/10/2022;2042.50;2042.50;0;2042.50;1
26/10/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;27/10/2022;2626.50;2626.50;0;2626.50;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;1368.65;1368.65;0;1368.65;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;958.92;958.92;0;958.92;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;76.27;76.27;0;76.27;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;21.04;21.04;0;21.04;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;76.27;76.27;0;76.27;1
26/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;1378.63;1378.63;0;1378.63;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;197.78;197.78;0;197.78;1
25/10/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;26/10/2022;230;230;230;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;26/10/2022;230;230;230;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;44800.00;44800.00;30000.00;14800.00;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;448.5;448.5;448.5;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;350.39;350.39;350.39;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;79.25;79.25;79.25;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;729.98;729.98;729.98;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;1109.42;1109.42;1109.42;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;326.06;326.06;326.06;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;3700.00;3700.00;3700.00;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;1400.00;1400.00;1400.00;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;1400.00;1400.00;1400.00;0;1
25/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/10/2022;328.47;328.47;328.47;0;1
21/10/2022;02130; Fundo Municipal de Saúde;449052 ; Equipamentos e Material Permanente;25/10/2022;26310.30;26310.30;26310.30;0;1
21/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2022;210.36;210.36;210.36;0;1
21/10/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2022;889.87;889.87;889.87;0;1
