NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
1745;11/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;4.427,36;0;0;0
1744;11/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;8.211,52;8.211,52;8.211,52;0
1743;11/04/2022;02090 - Secretaria Municipal de Educação;449052 - Equipamentos e Material Permanente;11/04/2022;159.000,00;159.000,00;159.000,00;0
1742;11/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;5.360,00;5.360,00;5.360,00;0
1741;11/04/2022;02090 - Secretaria Municipal de Educação;449052 - Equipamentos e Material Permanente;11/04/2022;135.000,00;135.000,00;135.000,00;0
1740;11/04/2022;02090 - Secretaria Municipal de Educação;449052 - Equipamentos e Material Permanente;11/04/2022;756.000,00;756.000,00;756.000,00;0
1739;11/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/04/2022;1.150,00;0;0;1.150,00
1738;11/04/2022;02030 - Secretaria Municipal de Administração;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/04/2022;1.161,50;1.161,50;1.161,50;0
1737;11/04/2022;02090 - Secretaria Municipal de Educação;339036 - Outros Serviços de Terceiros - Pessoa Física;11/04/2022;960;960;960;0
40111;08/04/2022;02140 - Fundo Municipal de Assistência Social;339036 - Outros Serviços de Terceiros - Pessoa Física;11/04/2022;425;425;425;0
1733;08/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;11/04/2022;230;230;230;0
1731;08/04/2022;02090 - Secretaria Municipal de Educação;449052 - Equipamentos e Material Permanente;11/04/2022;6.202,00;6.202,00;6.202,00;0
1730;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;881,19;834,99;834,99;0
1729;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;6.581,18;5.544,43;5.544,43;0
1728;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;1.516,00;1.362,00;1.362,00;154
1727;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;2.506,98;2.506,98;2.506,98;0
1726;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;3.726,67;3.726,67;3.726,67;0
1725;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;16.041,30;16.041,30;16.041,30;0
1724;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;21.643,04;21.643,04;21.643,04;0
1723;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;2.240,55;2.009,55;2.009,55;0
1722;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;11.090,61;11.090,61;11.090,61;0
1721;08/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;11/04/2022;230;230;230;0
1720;08/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;11/04/2022;230;230;230;0
1719;08/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/04/2022;9.775,50;9.775,50;9.775,50;0
1718;08/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/04/2022;13.289,50;13.289,50;13.289,50;0
1717;08/04/2022;02010 - Secretaria de Governo e Articulação Política;339036 - Outros Serviços de Terceiros - Pessoa Física;11/04/2022;960;960;960;0
1712;08/04/2022;02090 - Secretaria Municipal de Educação;449051 - Obras e Instalações;11/04/2022;94.342,13;94.342,13;94.342,13;0
1708;08/04/2022;02050 - Secretaria Municipal de Planejamento;339030 - Material de Consumo;11/04/2022;2.958,72;2.958,72;2.958,72;0
1707;08/04/2022;02180 - Secretaria Municipal de Políticas Públicas para as Mulheres;339030 - Material de Consumo;11/04/2022;2.456,62;2.456,62;2.456,62;0
1706;08/04/2022;02190 - Secretaria Municipal de Meio Ambiente;339030 - Material de Consumo;11/04/2022;3.860,33;3.860,33;3.860,33;0
1705;08/04/2022;02080 - Secretaria Municipal de Políticas Públicas;339030 - Material de Consumo;11/04/2022;2.706,87;2.706,87;2.706,87;0
1704;08/04/2022;02110 - Secretaria Municipal de Juventude e Esporte;339030 - Material de Consumo;11/04/2022;3.546,59;3.546,59;3.546,59;0
1703;08/04/2022;02020 - Procuradoria Geral do Município;339030 - Material de Consumo;11/04/2022;2.565,90;2.565,90;2.565,90;0
1702;08/04/2022;02030 - Secretaria Municipal de Administração;339030 - Material de Consumo;11/04/2022;8.757,52;8.757,52;8.757,52;0
1701;08/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339030 - Material de Consumo;11/04/2022;5.804,44;5.804,44;5.804,44;0
1700;08/04/2022;02010 - Secretaria de Governo e Articulação Política;339030 - Material de Consumo;11/04/2022;23.680,51;23.680,51;23.680,51;0
1699;08/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339030 - Material de Consumo;11/04/2022;21.855,03;21.855,03;21.855,03;0
1698;08/04/2022;02070 - Secretaria Municipal de Infra-Estrutura;339030 - Material de Consumo;11/04/2022;47.658,23;47.658,23;47.658,23;0
1697;08/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;85.345,09;85.345,09;85.345,09;0
1696;08/04/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339030 - Material de Consumo;11/04/2022;48.195,77;48.195,77;48.195,77;0
1695;08/04/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339030 - Material de Consumo;11/04/2022;15.000,00;15.000,00;15.000,00;0
40117;07/04/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;19/04/2022;1.679,30;1.679,30;1.679,30;0
40116;07/04/2022;02140 - Fundo Municipal de Assistência Social;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/04/2022;896,84;896,84;896,84;0
40115;07/04/2022;02140 - Fundo Municipal de Assistência Social;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/04/2022;249,85;0;0;249,85
40114;07/04/2022;02140 - Fundo Municipal de Assistência Social;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/04/2022;55,23;55,23;55,23;0
40110;07/04/2022;02140 - Fundo Municipal de Assistência Social;339036 - Outros Serviços de Terceiros - Pessoa Física;11/04/2022;1.200,00;1.200,00;1.200,00;0
40109;07/04/2022;02140 - Fundo Municipal de Assistência Social;339036 - Outros Serviços de Terceiros - Pessoa Física;11/04/2022;425;425;425;0
40108;07/04/2022;02140 - Fundo Municipal de Assistência Social;339036 - Outros Serviços de Terceiros - Pessoa Física;11/04/2022;425;425;425;0
1935;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/04/2022;876;876;876;0
1900;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339030 - Material de Consumo;18/04/2022;118,32;118,32;118,32;0
1899;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339030 - Material de Consumo;18/04/2022;1.152,00;1.152,00;1.152,00;0
1898;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339032 - Material, Bem ou Serviço para Distribuição Gratuita;18/04/2022;22.745,00;22.745,00;22.745,00;0
1832;07/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/04/2022;1.500,00;1.500,00;1.500,00;0
1830;07/04/2022;02070 - Secretaria Municipal de Infra-Estrutura;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/04/2022;320.408,12;320.408,12;320.408,12;0
1716;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;300;300;300;0
1715;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;300;300;300;0
1714;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;300;300;300;0
1713;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;300;300;300;0
1711;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339032 - Material, Bem ou Serviço para Distribuição Gratuita;11/04/2022;92.575,00;92.575,00;92.575,00;0
1710;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;319,7;319,7;319,7;0
1709;07/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;400;400;400;0
1694;07/04/2022;02020 - Procuradoria Geral do Município;339035 - Serviços de Consultoria;11/04/2022;43.000,00;34.400,00;43.000,00;0
1693;07/04/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/04/2022;309,53;309,53;309,53;0
1692;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;4.795,50;4.795,50;4.795,50;0
1691;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;9.573,20;9.573,20;9.573,20;0
1690;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;16.437,90;16.437,90;16.437,90;0
1689;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;10.714,30;10.714,30;10.714,30;0
1688;07/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/04/2022;2.060,00;2.060,00;2.060,00;0
1687;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;3.769,20;3.769,20;3.769,20;0
1686;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;2.652,40;2.652,40;2.652,40;0
1685;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;2.859,80;2.859,80;2.859,80;0
1684;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;773,1;773,1;773,1;0
1683;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;19,32;19,32;19,32;0
1682;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;961,4;961,4;961,4;0
1681;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;745,36;745,36;745,36;0
1680;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;3.785,60;3.785,60;3.785,60;0
1679;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;1.203,35;1.203,35;1.203,35;0
1678;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;7.194,84;7.194,84;7.194,84;0
1677;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;656,12;656,12;656,12;0
1676;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;2.589,60;2.589,60;2.589,60;0
1675;07/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339014 - Diárias - Civil;11/04/2022;640;640;640;0
1674;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;520;520;520;0
1673;07/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;11/04/2022;1.216,80;1.216,80;1.216,80;0
40107;06/04/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;11/04/2022;233,3;233,3;233,3;0
1672;06/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;11/04/2022;200;200;200;0
1671;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;560;0;0;0
1670;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;1.870,00;0;0;0
1669;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;766;0;0;0
1668;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;530;0;0;0
1667;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;864;0;0;0
1666;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;488;0;0;0
1665;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;545;0;0;0
1664;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;332;0;0;0
1663;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;606;0;0;0
1662;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;596;0;0;0
1661;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;572;0;0;0
1660;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;18.576,00;0;0;0
1659;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;1.356,00;0;0;0
1658;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;3.245,00;0;0;0
1657;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;9.313,00;0;0;0
1656;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;990;0;0;0
1655;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;600;0;0;0
1654;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;1.206,00;0;0;0
1653;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;1.791,00;0;0;0
1652;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;528;0;0;0
1651;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;655;0;0;0
1648;06/04/2022;02090 - Secretaria Municipal de Educação;449052 - Equipamentos e Material Permanente;07/04/2022;2.835,00;2.835,00;2.835,00;0
1640;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;821,67;0;0;0
1639;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;604,17;0;0;0
1637;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;1.341,25;0;0;0
1635;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;362,5;0;0;0
1633;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;314,17;0;0;0
1632;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;1.015,00;0;0;0
1631;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;2.283,75;0;0;0
1630;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;241,67;0;0;0
1629;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;1.510,42;0;0;0
1628;06/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;604,17;0;0;0
1627;06/04/2022;02090 - Secretaria Municipal de Educação;339030 - Material de Consumo;07/04/2022;362,6;362,6;0;362,6
1625;06/04/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339030 - Material de Consumo;07/04/2022;27.500,00;27.500,00;0;27.500,00
1619;06/04/2022;02020 - Procuradoria Geral do Município;339030 - Material de Consumo;07/04/2022;2.288,77;2.288,77;2.288,77;0
1618;06/04/2022;02120 - Secretaria Municipal do Desenvolvimento Rural e Recursos Hídricos;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;75.150,00;75.150,00;75.150,00;0
1617;06/04/2022;02090 - Secretaria Municipal de Educação;339014 - Diárias - Civil;07/04/2022;690;690;690;0
1616;06/04/2022;02090 - Secretaria Municipal de Educação;339014 - Diárias - Civil;07/04/2022;960;960;960;0
1615;06/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;07/04/2022;150;150;150;0
1614;06/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;07/04/2022;150;150;150;0
1613;06/04/2022;02030 - Secretaria Municipal de Administração;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;250;250;250;0
40105;05/04/2022;02140 - Fundo Municipal de Assistência Social;339036 - Outros Serviços de Terceiros - Pessoa Física;07/04/2022;400;400;400;0
1650;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;250;250;250;0
1649;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;250;250;250;0
1647;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1646;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1645;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1644;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1643;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1642;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1641;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;250;250;250;0
1638;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1636;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1634;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1626;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1624;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1623;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1622;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1621;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;500;500;500;0
1620;05/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1611;05/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;4.200,00;4.200,00;4.200,00;0
1610;05/04/2022;02090 - Secretaria Municipal de Educação;449052 - Equipamentos e Material Permanente;07/04/2022;41.013,00;41.013,00;41.013,00;0
1603;05/04/2022;02020 - Procuradoria Geral do Município;339093 - Indenizações e Restituições;07/04/2022;1.797,05;1.797,05;1.797,05;0
1602;05/04/2022;02020 - Procuradoria Geral do Município;339093 - Indenizações e Restituições;07/04/2022;1.797,05;1.797,05;1.797,05;0
1601;05/04/2022;02020 - Procuradoria Geral do Município;339093 - Indenizações e Restituições;07/04/2022;1.797,05;1.797,05;1.797,05;0
1599;05/04/2022;02020 - Procuradoria Geral do Município;339093 - Indenizações e Restituições;07/04/2022;1.797,05;1.797,05;1.797,05;0
1590;05/04/2022;02090 - Secretaria Municipal de Educação;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;21.600,00;20.000,00;20.000,00;1.600,00
40103;04/04/2022;02140 - Fundo Municipal de Assistência Social;339030 - Material de Consumo;07/04/2022;10.727,31;10.724,31;10.000,00;727,31
1608;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/04/2022;1.000,00;1.000,00;1.000,00;0
1607;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;167,48;167,48;167,48;0
1606;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;255,21;255,21;255,21;0
1605;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;409,74;409,74;409,74;0
1604;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;264,39;264,39;264,39;0
1600;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;256,32;256,32;256,32;0
1598;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;475,02;475,02;475,02;0
1597;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;96,88;96,88;96,88;0
1596;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1595;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1594;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1593;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;300;300;300;0
1592;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;400;400;400;0
1591;04/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;07/04/2022;483;483;483;0
1589;04/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339035 - Serviços de Consultoria;05/04/2022;100.000,00;0;0;100.000,00
40102;01/04/2022;02140 - Fundo Municipal de Assistência Social;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/04/2022;50;50;50;0
1588;01/04/2022;02040 - Secretaria Municipal da Fazenda Pública;339035 - Serviços de Consultoria;05/04/2022;100.000,00;0;0;0
1579;01/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;05/04/2022;460;460;460;0
1578;01/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;05/04/2022;460;460;460;0
1577;01/04/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339014 - Diárias - Civil;05/04/2022;460;460;460;0
40101;31/03/2022;02140 - Fundo Municipal de Assistência Social;339035 - Serviços de Consultoria;04/04/2022;1.900,00;1.900,00;1.900,00;0
40100;31/03/2022;02140 - Fundo Municipal de Assistência Social;319004 - Contratação por Tempo Determinado;04/04/2022;17.804,28;17.804,28;17.804,28;0
40099;31/03/2022;02140 - Fundo Municipal de Assistência Social;319004 - Contratação por Tempo Determinado;04/04/2022;23.078,43;23.078,43;23.078,43;0
40098;31/03/2022;02140 - Fundo Municipal de Assistência Social;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;04/04/2022;76.443,28;76.443,28;76.443,28;0
40097;31/03/2022;02140 - Fundo Municipal de Assistência Social;319004 - Contratação por Tempo Determinado;04/04/2022;56.976,51;56.976,51;56.976,51;0
40096;31/03/2022;02140 - Fundo Municipal de Assistência Social;319004 - Contratação por Tempo Determinado;04/04/2022;29.094,16;29.094,16;0;29.094,16
40095;31/03/2022;02140 - Fundo Municipal de Assistência Social;319004 - Contratação por Tempo Determinado;04/04/2022;29.742,92;0;0;0
40094;31/03/2022;02140 - Fundo Municipal de Assistência Social;319004 - Contratação por Tempo Determinado;04/04/2022;26.857,92;26.857,92;26.857,92;0
40093;31/03/2022;02140 - Fundo Municipal de Assistência Social;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;04/04/2022;73.413,71;73.413,71;73.413,71;0
40092;31/03/2022;02140 - Fundo Municipal de Assistência Social;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/04/2022;6.600,00;6.600,00;6.600,00;0
40091;31/03/2022;02140 - Fundo Municipal de Assistência Social;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/04/2022;1.400,00;1.400,00;1.400,00;0
1587;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;04/04/2022;300;300;300;0
1586;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;04/04/2022;300;300;300;0
1585;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;04/04/2022;300;300;300;0
1584;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;04/04/2022;300;300;300;0
1583;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;04/04/2022;300;300;300;0
1582;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;339048 - Outros Auxílios Financeiros a Pessoas Físicas;04/04/2022;300;300;300;0
1581;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;04/04/2022;6.248,38;6.248,38;6.248,38;0
1580;31/03/2022;02160 - Secretaria Municipal de Desenvolvimento Humano;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;04/04/2022;18.797,74;18.797,74;18.797,74;0
