NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
484;30/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;25.400,00;25.400,00;0;25.400,00
483;30/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;17.325,00;17.325,00;11.087,50;6.237,50
482;30/03/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;34.367,62;34.367,62;34.367,62;0
481;30/03/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;11.313,14;11.313,14;11.313,14;0
480;30/03/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;10.179,80;10.179,80;10.179,80;0
479;30/03/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;6.709,46;6.709,46;6.709,46;0
478;30/03/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;1.343,47;1.343,47;1.343,47;0
477;30/03/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;132.491,54;132.491,54;132.491,54;0
476;29/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;3.077,65;3.077,65;0;3.077,65
475;28/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.000,00;1.000,00;1.000,00;0
474;28/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;6,1;6,1;6,1;0
473;28/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;235,02;235,02;235,02;0
472;28/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;464,65;464,65;464,65;0
471;28/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;13.800,00;13.800,00;0;13.800,00
470;25/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;30,7;30,7;30,7;0
469;25/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;350;350;350;0
468;25/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;276,56;276,56;276,56;0
467;25/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.065,71;1.065,71;1.065,71;0
466;25/03/2022;02130 - Fundo Municipal de Saúde;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;29/04/2022;2.022,00;0;0;0
465;25/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.513,33;1.513,33;1.513,33;0
464;25/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;2.500,00;2.500,00;2.500,00;0
463;25/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.500,00;1.500,00;1.500,00;0
462;24/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;3.599,17;0;0;3.599,17
461;24/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;460,28;460,28;460,28;0
460;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.473,88;1.473,88;1.473,88;0
459;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;2.019,86;2.019,86;2.019,86;0
458;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;395,56;395,56;395,56;0
457;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;717,44;717,44;717,44;0
456;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;21,04;21,04;21,04;0
455;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.283,44;1.283,44;1.283,44;0
454;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;153,62;153,62;153,62;0
453;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;152,54;152,54;152,54;0
452;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;153,62;153,62;153,62;0
451;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;152,54;152,54;152,54;0
450;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;171,46;171,46;171,46;0
449;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;153,62;153,62;153,62;0
448;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;153,62;153,62;153,62;0
447;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;7.000,00;7.000,00;0;7.000,00
446;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;152,54;152,54;152,54;0
445;23/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;700;700;700;0
444;22/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;187.144,23;187.144,23;100.000,00;87.144,23
443;22/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;192,27;192,27;192,27;0
442;22/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;68,91;68,91;68,91;0
441;22/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;9.510,00;9.510,00;9.510,00;0
440;22/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;490;0;0;0
439;22/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;13.170,00;0;0;0
438;22/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;14.040,00;0;0;0
437;22/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;2.090,00;0;0;0
436;22/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;10.500,00;10.500,00;10.500,00;0
435;22/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;11.499,99;11.499,99;11.499,99;0
434;21/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;5.100,00;5.100,00;5.100,00;0
433;21/03/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;600;0;0;0
432;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;800;800;800;0
431;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;2.000,00;2.000,00;2.000,00;0
430;21/03/2022;02130 - Fundo Municipal de Saúde;339032 - Material, Bem ou Serviço para Distribuição Gratuita;29/04/2022;390;390;0;390
429;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
428;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
427;21/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;319.194,00;257.100,00;78.600,00;240.594,00
426;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
425;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
424;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
423;21/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;815,24;815,24;815,24;0
422;18/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;172.509,38;172.509,38;7.509,38;165.000,00
421;18/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;3.800,00;0;0;3.800,00
420;18/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;87.748,50;0;0;0
419;18/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;319.370,00;0;0;0
418;18/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;180,7;180,7;180,7;0
417;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;3.600,00;3.600,00;3.600,00;0
416;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;6.000,00;6.000,00;6.000,00;0
415;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;6.000,00;6.000,00;6.000,00;0
414;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;6.000,00;6.000,00;6.000,00;0
413;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;6.000,00;6.000,00;6.000,00;0
412;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.700,00;0;0;0
411;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.700,00;0;0;0
410;17/03/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;20.000,00;20.000,00;20.000,00;0
409;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.700,00;0;0;0
408;17/03/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;20.000,00;20.000,00;20.000,00;0
407;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;4.000,00;4.000,00;4.000,00;0
406;17/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;172.509,38;0;0;0
405;17/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;6.000,00;6.000,00;6.000,00;0
404;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
403;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
402;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
401;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
400;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
399;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
398;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
397;17/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;58.301,00;58.301,00;0;58.301,00
396;17/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;1.500,00;1.500,00;1.500,00;0
395;16/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.000,00;1.000,00;0;1.000,00
394;16/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;100;100;100;0
393;16/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;500;500;500;0
392;16/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;315;315;0;315
391;16/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;753;753;0;753
390;15/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.450,00;1.450,00;1.450,00;0
389;15/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;35.294,70;35.294,70;15.294,70;20.000,00
388;15/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;87.748,50;0;0;0
387;15/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;3.800,00;0;0;0
386;15/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;3.305,29;3.305,29;3.305,29;0
385;15/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;46.240,00;46.240,00;46.240,00;0
384;15/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;2.050,00;2.050,00;2.050,00;0
383;15/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;3.500,00;3.500,00;3.500,00;0
382;15/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
381;15/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
380;15/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;990;990;990;0
379;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;10.250,38;10.250,38;0;10.250,38
378;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;2.778,64;2.778,64;0;2.778,64
377;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;13.103,23;13.103,23;0;13.103,23
376;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;16.547,15;16.547,15;0;16.547,15
375;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;15.102,17;15.102,17;0;15.102,17
374;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;31.232,04;31.232,04;0;31.232,04
373;14/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;579;0;0;0
372;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;14.040,00;0;0;0
371;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;13.660,00;0;0;0
370;14/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;2.090,00;0;0;0
369;11/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;17.430,00;17.430,00;10.000,00;7.430,00
368;11/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;400;400;400;0
367;11/03/2022;02130 - Fundo Municipal de Saúde;449052 - Equipamentos e Material Permanente;29/04/2022;60.000,00;60.000,00;60.000,00;0
359;10/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;333.847,43;333.847,43;243.847,43;90.000,00
358;10/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;5.990,00;5.990,00;5.990,00;0
357;09/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;4.200,00;4.200,00;4.200,00;0
355;09/03/2022;02130 - Fundo Municipal de Saúde;339093 - Indenizações e Restituições;29/04/2022;116,11;116,11;116,11;0
354;09/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;350;350;350;0
353;09/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;800;800;800;0
352;09/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;440,15;440,15;440,15;0
350;09/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.569,38;1.569,38;1.569,38;0
349;09/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;985,79;985,79;985,79;0
345;08/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;10.500,00;0;0;0
344;08/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;270;270;270;0
343;08/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;580;580;580;0
342;08/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;469,1;469;469;0
341;08/03/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;4.344,40;4.344,40;4.344,40;0
340;08/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;13.612,50;13.612,50;9.000,00;4.612,50
339;08/03/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;1.350,00;1.350,00;0;1.350,00
338;08/03/2022;02130 - Fundo Municipal de Saúde;335039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;314;314;314;0
334;07/03/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.526,66;1.526,66;1.526,66;0
366;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;52.583,00;52.583,00;52.583,00;0
365;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;6.686,00;6.686,00;6.686,00;0
364;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;16.556,00;16.556,00;16.556,00;0
363;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;9.725,00;9.725,00;9.725,00;0
362;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;6.908,00;6.908,00;6.908,00;0
361;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;342.453,23;342.453,23;342.453,23;0
360;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;109.860,97;109.860,97;109.860,97;0
356;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;146,3;146,3;146,3;0
351;28/02/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;45.000,00;45.000,00;45.000,00;0
348;28/02/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;60.000,00;60.000,00;60.000,00;0
347;28/02/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;60.000,00;60.000,00;60.000,00;0
346;28/02/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;44.264,70;44.264,70;44.264,70;0
337;28/02/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;1.566,00;1.566,00;1.566,00;0
336;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;800;800;800;0
335;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;62,7;62,7;62,7;0
333;28/02/2022;02130 - Fundo Municipal de Saúde;339036 - Outros Serviços de Terceiros - Pessoa Física;29/04/2022;1.513,33;0;0;0
332;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;138.602,24;138.602,24;138.602,24;0
331;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;7.502,88;7.502,88;7.502,88;0
330;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;65.867,97;65.867,97;65.867,97;0
329;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;68.402,51;68.402,51;68.402,51;0
328;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;14.424,00;14.424,00;14.424,00;0
327;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;28.462,47;28.462,47;28.462,47;0
326;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;109.860,97;0;0;0
325;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;30.301,01;30.301,01;30.301,01;0
324;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;56.371,51;56.371,51;56.371,51;0
323;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;255.855,58;255.855,58;255.855,58;0
322;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;7.154,34;7.154,34;7.154,34;0
321;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;3.689,59;3.689,59;3.689,59;0
320;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;53.323,00;0;0;0
319;28/02/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;702,6;702,6;702,6;0
318;28/02/2022;02130 - Fundo Municipal de Saúde;339030 - Material de Consumo;29/04/2022;4.226,20;4.226,20;4.226,20;0
317;28/02/2022;02130 - Fundo Municipal de Saúde;319004 - Contratação por Tempo Determinado;29/04/2022;5.946,00;0;0;0
316;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;960;0;0;0
315;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;15.596,00;0;0;0
314;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;17.674,92;17.674,92;0;17.674,92
313;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;3.100,00;3.100,00;3.100,00;0
312;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;650;650;650;0
311;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;201.865,67;201.865,67;201.865,67;0
310;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;3.355,00;3.355,00;3.355,00;0
309;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;450;450;450;0
308;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;614,72;614,72;614,72;0
307;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;10.234,80;10.234,80;10.234,80;0
306;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;167.388,35;167.388,35;167.388,35;0
305;28/02/2022;02130 - Fundo Municipal de Saúde;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/04/2022;5.200,00;5.200,00;0;5.200,00
304;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;217.771,20;217.771,20;217.771,20;0
303;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;113.354,39;113.354,39;113.354,39;0
302;28/02/2022;02130 - Fundo Municipal de Saúde;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;29/04/2022;2.022,00;0;0;0
301;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;342.453,23;0;0;0
300;28/02/2022;02130 - Fundo Municipal de Saúde;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/04/2022;386.213,20;386.213,20;386.213,20;0
299;28/02/2022;02130 - Fundo Municipal de Saúde;339092 - Despesas de Exercícios Anteriores;29/04/2022;990;0;0;0
